Qobs,site_no,W_mean,D_mean,(W/D)mean,Stage_mean,Qbank,W_bank,D_bank,(W/D)bank,Stage_bank,VI_summer,VI_winter,VI_spring,CAT_EVI_JFM_2012,DAM_density,Pop_density,StreamOrde,DrainageArEa,AI,D50_mm,Mean Elev,Slope,Ludev,Luforest,Luagri,Mean Discharge,Siltmean,Sand mean,Claymean,RatingCurve_Coeff,RatingCurve_Expo
6268.557405,7010000,513.1329336,9.526524,53.86,3.6576,22951.94222,611.76408,17.43456,35.09,12.234672,0.14,0.22,0.18,0.11,26054,1493.53,10,1728362.096,0.697768421,0.5486896,12016,2.47E-05,86.9,0.35,1.34,6194.650045,63.39,9.89,26.72,0.201312073,0.511393613
19.68694441,2071000,48.749712,0.740664,65.82,0.566928,80.30772189,52.770024,1.4478,36.45,1.502664,0.32,0.48,0.47,0.27,91,18.74,6,2710.1556,0.851733333,0.94035447,15736,2.37E-05,4.69,48.96,37.93,35.87911419,41.7,25.63,32.67,0.432055685,0.513878473
27.47986963,3099500,55.7332896,0.893064,62.41,1.045464,27.47986963,55.7332896,0.893064,62.41,1.045464,0.24,0.46,0.52,0.19,57,91,5,2802.9141,0.855916667,9.861085,24321,0.00164958,15.24,57.76,20.94,38.0019115,53.08,25.31,21.62,0.130598874,0.763535418
39.60342481,5382000,124.1544888,0.7266432,170.86,1.283208,184.1979588,123.658884,1.946148,63.54,2.487168,0.22,0.37,0.43,0.17,71,30.1,5,5363.6481,0.75015,1.513123,20351,0.0015942,16.87,41,21.01,55.16656517,17.61,77.8,4.59,0.449991518,0.267182531
22.28543565,6903900,23.481792,1.877568,12.51,2.353056,36.35568595,30.34284,2.136648,14.2,2.871216,0.22,0.47,0.39,0.16,85,2.92,5,1407.2733,0.73645,1.6828804,26137,0.00113725,9.2,10.68,19.53,11.01962469,58.97,11.93,29.29,0.603537296,0.848894111
54.73116604,9251000,62.231016,0.9144,68.06,1.289304,509.702418,77.909928,2.886456,26.99,3.493008,0.15,0.16,0.16,0.12,74,1.59,6,8760.3615,0.2279,4.1291656,180500,1.00E-05,5.17,11.23,11.14,46.18206897,19.49,70.23,10.28,0.297764118,0.438888862
47.00588966,2315550,46.0248,2.7944064,16.47,13.331952,136.1557875,52.3999968,5.4001416,9.7,16.187928,0.36,0.46,0.43,0.3,40,22.47,5,6244.7661,0.828433333,0.10947529,1639,1.00E-05,6.48,39.93,30.02,52.67372391,10.75,78.71,10.54,0.991965919,0.431477838
7.727824894,3275600,23.3025696,0.515112,45.24,1.054608,17.93696611,26.3200896,0.78486,33.53,1.34112,0.31,0.44,0.41,0.24,4,34.65,4,517.5828,0.88685,3.5385082,24436,1.00E-05,11.45,47.3,27.86,6.345455302,57.12,19.38,23.51,0.392898237,0.468596524
11.87547169,2295637,19.336512,1.469136,13.16,2.121408,50.26614454,30.7848,2.648712,11.62,4.1148,0.36,0.4,0.43,0.28,118,126.24,4,2044.7118,0.70766,0.08322515,1355,1.00E-05,23.62,1.8,32.12,13.51648694,5.62,85.34,9.04,1.095151569,0.247466707
23.12947454,7018100,54.6509448,1.377696,39.67,1.453896,181.0306963,64.9019784,3.7319712,17.39,3.666744,0.21,0.52,0.46,0.19,130,11.48,6,1914.624,0.7405,0.7908195,15931,0.00136942,8.42,68.42,17.37,21.39212553,44.94,14.23,40.83,0.552473236,0.405611873
8.252478583,6856000,31.2865008,0.535171264,58.46,1.658112,262.5816957,78.0288,2.596896,30.05,4.20624,0.16,0.34,0.31,0.14,637,78.69,7,54782.343,0.46382,0.6876584,40734,1.00E-05,17.12,18.32,37.93,15.47040284,44.17,39.36,16.47,0.474967311,0.323756579
43.93493259,1081500,71.687436,2.626856456,27.29,1.487424,43.93493259,71.687436,2.626856456,27.29,1.487424,0.28,0.42,0.49,0.21,82,221.64,6,3911.0868,0.98795,0.2220679,7982,0.00152076,41.6,48.08,2.12,81.30965526,37.16,58.02,4.82,0.165190331,0.701166055
21.01245387,1552000,72.8383608,2.5225248,28.88,0.600456,538.019219,80.4672,3.054096,26.35,2.816352,0.24,0.48,0.54,0.21,12,24.62,5,1130.8662,0.913828571,0.41965297,17924,0.00273278,6.36,67.97,21.76,22.96668125,47.46,35.39,17.13,0.211580885,0.533021872
376.6134533,3342000,135.721344,3.858768,35.17,3.115056,719.2467454,158.9693544,7.0116192,22.67,4.992624,0.15,0.31,0.32,0.13,251,2.49,7,34206.7536,0.855925,0.50454843,12663,1.00E-05,6.27,8.1,58.22,378.9706288,51.45,29.82,18.72,0.318055541,0.468430916
4.760479,4184500,28.0419048,0.6147816,45.61,2.871216,10.17640699,29.257752,0.957072,30.57,3.188208,0.14,0.19,0.57,0.12,4,3.23,4,533.882,0.801228571,7.902782,21992,0.00099421,3.08,0.54,95.31,5.201343275,39.9,32.88,27.21,0.613666463,0.639948628
8.053326521,7231000,22.8505512,0.9878568,23.13,1.612392,201.7032919,55.4092872,3.1933896,17.35,5.184648,0.24,0.48,0.36,0.2,99,9.12,5,2301.5511,0.61716,0.62891316,22478,0.00063118,4.38,47.46,8,11.18171006,54.13,16.57,29.3,0.620751111,0.527985486
233.4611223,5133500,312.6449424,1.9775424,158.1,1.322832,1505.429085,302.3896416,5.451348,55.47,5.282184,0.26,0.31,0.48,0.22,51,0.02,6,50107.6413,0.828275,0.60094005,32832,1.00E-05,0.27,0.21,0.44,380.6889772,33.69,9.7,56.6,0.202977289,0.583436213
13.0728193,7346070,28.4750256,2.5057608,11.36,2.273808,21.19070813,33.8395056,2.049176149,16.51,2.566416,0.33,0.47,0.41,0.25,58,9.84,5,1793.2014,0.7758875,0.24596424,5454,0.00039174,4.2,43.38,13.68,15.36226098,36.93,38.22,24.85,0.712124513,0.273673168
13.78209853,5495500,34.6563696,1.0811256,32.06,1.505712,176.5802297,67.633596,3.4421064,19.65,3.709416,0.15,0.33,0.46,0.14,3,2.47,5,904.1301,0.75075,0.5450774,15725,1.00E-05,6.17,20.32,68.78,7.51001206,68.56,6.59,24.85,0.403475553,0.52282112
17.99946129,6807410,41.746932,1.1929872,34.99,1.075944,73.08387942,49.3084104,1.9440144,25.36,2.24028,0.19,0.31,0.39,0.15,14,1.99,5,1580.5269,0.6503,0.117120415,33365,1.00E-05,18.52,7.41,29.63,10.65821736,70.68,4.51,24.81,0.478299067,0.466509078
5.425980457,5394500,14.4557496,0.556103991,25.99,0.798576,25.56446458,13.4944104,1.171682786,11.52,1.55448,0.31,0.43,0.5,0.25,3,16.89,4,483.2334,0.8736,2.988123,39143,0.00153907,4.42,52.12,16.98,5.112485153,40.29,51.79,7.92,0.383485354,0.570866962
7.213988223,1315000,19.6708776,0.7842504,25.08,0.64008,23.50294483,21.2914992,1.0259568,20.75,1.09728,0.23,0.34,0.48,0.23,1,6.09,4,340.3863,1.2071875,0.83880687,48692,0.00388557,5.04,79.03,0.51,9.079584023,50.13,44.45,5.42,0.397830306,0.542446979
69.65933046,6916600,44.8056,1.99644,22.44,2.807208,612.4486562,56.711088,6.562344,8.64,8.217408,0.16,0.48,0.42,0.14,409,5.51,6,8384.4531,0.6979,0.8595155,23365,1.00E-05,2.03,33.62,35.97,66.64022145,54.78,9.21,36.09,1.18840565,0.26040211
19.09996544,5514500,33.864804,3.095244,10.94,2.170176,1238.413006,202.4204232,4.1519856,48.75,8.4582,0.23,0.36,0.42,0.2,69,8.81,6,2414.5353,0.69155,0.3973839,14019,1.00E-05,7.34,22.55,63,20.54375418,55.72,15.58,28.7,0.723541157,0.296027271
76.83186289,1454700,102.490524,1.057950734,96.88,2.645664,55.95190333,91.3004016,1.0296144,88.67,2.493264,0.24,0.4,0.44,0.18,77,676.66,5,3526.7337,0.948808,0.54148656,4488,0.00093674,51.11,29.62,12.91,83.20841004,56.36,21.45,22.22,0.173538703,0.592048874
13.08273018,7185765,35.95116,0.569976,63.07,1.207008,153.2731238,45.5078592,2.075688,21.92,3.035808,0.24,0.46,0.38,0.2,3,178.6,6,1160.7804,0.7485,0.98930645,28249,0.00079778,27.99,23.83,19.89,13.09966363,44.81,20.18,35.01,0.394986738,0.42412532
187.6376856,8159200,80.3721024,3.052060716,26.33,2.8194,403.2900602,91.991688,3.76428,24.44,4.08432,0.22,0.35,0.31,0.3,677,352.38,6,92402.7219,0.511033333,0.18097723,9578,0.00049052,53.43,12.44,20.13,64.35627324,47.67,18.68,33.65,0.252404912,0.65276974
21.27095794,5367500,46.6523832,0.8628888,54.07,0.82296,107.5605757,48.3318312,1.921130551,25.16,1.941576,0.19,0.33,0.51,0.18,21,5.14,5,2848.896,0.78665,1.2366332,28430,0.00084552,8,20.95,45.41,22.45264636,30.12,62.14,7.74,0.245798488,0.548463544
13.08929968,7376000,19.7473824,1.636776,12.06,0.938784,57.65940643,33.8635848,3.118104,10.86,3.01752,0.34,0.48,0.45,0.28,3,43.32,4,650.5389,1.091833333,0.4657818,687,0.00079754,8.63,7.71,13.01,12.04412655,47.37,31.65,20.97,1.114945702,0.20741612
8.029568725,4280000,16.361664,0.801624,20.41,0.981456,21.29355475,18.2992776,1.275588,14.35,1.764792,0.29,0.45,0.51,0.22,17,11.41,4,492.894,0.888666667,0.2087786,3342,0.00638063,3.76,69.96,17.53,8.639880737,52.79,25.93,21.31,0.727166993,0.442355872
32.64295691,6606600,55.0855896,1.1999976,45.9,2.1336,727.0998155,100.8726456,5.9975496,16.82,7.702296,0.17,0.33,0.41,0.13,98,83.4,6,6518.8809,0.57655,0.3613243,34047,0.00027272,17.52,24.95,32.96,35.12806768,64.47,7.88,27.59,0.322853772,0.592131069
39.60917312,1122000,34.3665048,1.47912789,23.23,1.770888,71.35833852,37.7308872,2.151888,17.53,2.380488,0.28,0.41,0.47,0.23,23,727.67,4,454.8177,1.104475,0.31643552,4517,0.00103401,60.71,27.89,1.79,9.363375003,40.55,54.38,5.07,0.420881589,0.683800953
101.1975923,1347000,97.2427824,1.6861536,57.67,2.243328,101.4080994,95.7023232,1.536192,62.3,2.252472,0.18,0.36,0.45,0.13,42,34.36,6,3403.161,0.98515,0.4587716,9331,1.00E-05,10.18,47.57,12.61,86.48200213,49.03,39.67,11.33,0.210607332,0.593180737
31.57796202,5551000,89.3670552,0.690372,129.45,3.87096,106.4711718,90.8304,1.08204,83.94,4.212336,0.24,0.34,0.31,0.19,80,1496.89,6,3982.5333,0.795625,0.46481627,20982,0.00054621,90.7,1.39,0.76,33.33705833,39.8,42.06,18.13,0.137194568,0.427373953
11.93963756,5059500,7.4529696,2.1095208,3.53,2.474976,20.8722857,22.215348,2.563368,8.67,3.523488,0.16,0.22,0.28,0.09,55,758.09,5,11623.3164,0.451964,0.5226422,26903,0.00024927,84.32,0.15,10.05,8.200998638,45.79,14.39,39.81,0.961095548,0.789231094
5.795146592,3378635,26.698956,1.780032,15,3.404616,54.03341175,30.460188,2.4987504,12.19,4.120896,0.22,0.4,0.41,0.19,7,13.66,5,626.7699,0.80666,0.34386247,15264,0.00075331,18.8,31.92,47.64,5.990362618,60.34,11.21,28.45,0.366898965,0.38613244
13.68248003,6885500,17.8588416,2.3734776,7.52,2.051304,58.33212867,24.5214648,3.4905696,7.03,3.922776,0.18,0.29,0.37,0.15,130,1.35,4,1074.834,0.556333333,0.13310926,34147,1.00E-05,4.76,7.75,63.01,5.745309022,50.36,12.31,37.35,1.386983078,0.180320445
196.2354309,3335500,173.668944,1.63068,106.5,1.734312,2426.749846,213.9083352,7.7812392,27.49,7.684008,0.19,0.33,0.32,0.16,122,1477.62,6,18944.2944,0.77955,2.3362026,15639,0.00015473,79.89,7.66,6.66,205.9698127,43.34,37.24,19.42,0.289958618,0.499541065
4.634752404,1597500,23.818596,0.6284976,37.9,0.423672,23.04446751,30.4223928,1.0908792,27.89,0.88392,0.18,0.54,0.54,0.17,3,12.21,4,276.4656,0.89566,1.902533,38189,0.0212528,3.21,91.36,1.18,5.110757828,52.7,26.38,20.92,0.357404952,0.435364208
2.958482735,2118500,19.45386,0.4383024,44.38,0.143256,13.51405169,20.33016,1.106424,18.37,0.676656,0.3,0.44,0.46,0.27,10,4.93,5,401.2128,0.8771,1.2952404,22635,1.00E-05,8.3,17.25,74.02,6.159074118,31.38,29.05,39.58,0.857110915,0.384963325
2.807299334,6880800,15.654528,0.438912,35.67,1.03632,121.9391677,43.3248816,4.3796712,9.89,5.320284,0.16,0.25,0.49,0.13,49,1.39,5,3135.4884,0.49616,0.3175648,43138,1.00E-05,2.01,9.7,85.07,5.466643383,64.18,8.1,27.71,0.941870777,0.310822317
54.25340498,2060500,66.3781248,1.8099024,36.67,1.408176,118.5698082,66.044064,2.3893272,27.64,1.969008,0.26,0.44,0.44,0.22,43,194.04,6,4615.7904,0.805966667,0.5082372,15744,0.00060628,50.29,29.86,11.84,51.95037123,29.33,29.82,40.85,0.314778538,0.55808892
72.59295104,1453000,114.3085344,1.525384094,74.94,0.774192,240.6928085,95.7072,1.484376,64.48,1.588008,0.2,0.29,0.31,0.14,71,1851.77,5,3313.3329,0.924416667,0.60261345,6143,0.00032823,87.19,8.05,0.05,75.05685253,58.21,16.7,25.14,0.125595333,0.688251754
15.54748117,6930000,28.6798512,1.674876,17.12,1.115568,72.93337563,42.2120568,2.3686008,17.82,1.88976,0.17,0.57,0.48,0.18,5,0.89,5,1427.4153,0.7666,2.0290918,24690,0.00027343,11.39,78.48,6.33,15.8982697,39.35,19.95,40.69,0.470346333,0.413006361
25.03205208,3250500,38.3286,2.39268,16.02,2.14884,220.5878798,60.636912,3.9624,15.3,5.087112,0.28,0.52,0.47,0.23,29,7.68,6,4625.6094,0.917566667,2.3854322,17589,1.00E-05,10.97,51.9,31.89,65.27113244,47.18,18.84,33.98,0.391425688,0.679359171
65.03414914,3451500,81.4407312,1.0448544,77.94,0.74676,422.4735602,94.218252,2.6621232,35.39,2.487168,0.2,0.39,0.38,0.18,188,703.28,5,2446.8912,0.88035,1.6267229,59558,1.00E-05,69.82,23.57,0.07,61.74948517,38.65,32.82,28.53,0.129392272,0.677996566
187.0076934,6887500,228.9694176,1.086612,210.72,2.029968,571.3170869,230.9935944,2.3686008,97.52,3.310128,0.16,0.27,0.33,0.14,2792,174.12,8,275788.7289,0.578042857,0.33642426,28973,0.00033688,28.64,2.36,58.34,173.6580207,54.28,24.45,21.2,0.273758991,0.439012519
14.42446516,2481510,22.7505768,0.9144,24.88,1.972056,421.9203349,54.5592,5.15112,10.59,7.74192,0.36,0.46,0.44,0.3,30,20.71,5,802.1205,1.102783333,0.4144799,911,1.00E-05,3.41,8.07,1.19,17.68316262,40.12,44.33,15.55,0.790237134,0.344927284
8.070288285,1094000,24.8619264,1.0198608,24.38,1.0668,74.02337425,37.0975128,2.0890992,17.76,2.0574,0.28,0.39,0.46,0.24,30,510.48,4,440.8821,0.999985714,0.20176749,3860,0.00264312,50.39,38.73,0.61,9.190387665,26.06,70.53,3.4,0.325542039,0.541810307
23.81247578,4079000,58.2896472,1.950024139,29.89,0.408432,117.1265574,70.3566792,3.2168592,21.87,2.27076,0.18,0.34,0.38,0.13,38.2,460.81,6,6047.817,0.7703625,1.1393347,22860,1.00E-05,39.1,0.27,1.54,54.5086243,34.36,51.64,14,0.490088683,0.357462694
14.53218227,3106000,41.0480256,0.810768,50.63,0.862584,25.23026969,44.473368,1.237488,35.94,1.094232,0.33,0.44,0.48,0.23,30,66.38,5,922.4334,0.8481,0.7644439,26088,0.00113131,11.14,29.95,55.03,13.06200228,56.98,20.09,22.93,0.324093502,0.570533329
7.469150917,7337900,29.460444,1.2286488,23.98,1.26492,569.6295754,116.7679656,3.2031432,36.45,4.453128,0.28,0.43,0.36,0.27,1,2.75,4,831.5352,0.824422222,0.72857225,11523,0.00138131,3.53,43.76,24.92,15.12360698,48.03,23.53,28.44,0.222894211,0.573852609
54.93691592,12445000,49.927764,1.9876008,25.12,2.017776,54.93691592,49.927764,1.9876008,25.12,2.017776,0.13,0.19,0.15,0.07,10,0.24,6,18530.838,0.22975,11.043306,26368,0.00083526,0.76,3.94,3.18,88.14026232,38.84,54.41,6.75,0.224939663,0.600378399
11.45423095,1350180,56.0106576,1.3188696,42.47,0.80772,138.7523249,62.6595648,2.6093928,24.01,2.191512,0.25,0.42,0.48,0.24,21,3.37,3,928.1097,0.955833333,0.26611117,24114,0.01167402,3.4,76.68,6.48,11.44185651,52.17,26.1,21.73,0.297797615,0.420787987
19.88020658,2024000,61.467492,0.819912,74.97,0.819912,217.7891604,51.3392928,2.452116,20.94,2.435352,0.31,0.53,0.52,0.25,8,21.5,5,1681.6977,0.7842625,1.6674248,25551,0.00146271,10.53,54.44,31.18,21.06707697,34.38,19.62,46.05,0.249061344,0.547160402
10.35865392,4121944,26.109168,0.576072,45.32,1.139952,87.83251532,24.141684,2.6051256,9.27,3.18516,0.23,0.42,0.52,0.21,10,25.78,5,965.547,0.842057143,2.012147,22091,0.00136117,5.57,72.32,12.13,10.9830677,29.08,58.04,12.88,0.392196568,0.729706421
73.61637687,4066003,94.7778648,1.591669401,59.55,2.49936,278.8312919,97.892616,2.7931872,35.05,3.593592,0.25,0.36,0.46,0.23,55,0.68,6,8196.944,0.803625,0.44432002,22765,1.00E-05,3.87,49.44,0.02,76.96585799,21.79,70.42,7.79,0.164034645,0.615360121
6.366324785,3343400,46.6609176,1.057411323,44.13,1.664208,55.21776195,50.292,2.685288,18.73,3.6576,0.16,0.31,0.45,0.14,1,6.33,4,493.7742,0.842076923,0.45039752,18894,0.00031068,5.02,9.98,76.57,5.1820029,53.92,22.23,23.85,0.770717157,0.337805654
23.95601365,7343200,28.92552,1.47828,19.57,3.70332,122.0454123,39.3192,3.480816,11.3,6.592824,0.28,0.51,0.45,0.24,72,0.5,5,3616.029,0.739833333,0.49686524,8826,1.00E-05,3.22,10.86,28.21,38.84306207,33.61,15.33,51.06,1.611033202,0.111544868
18.37760385,5471000,36.576,0.856488,42.7,3.621024,174.4314942,66.7512,2.639568,25.29,5.922264,0.2,0.3,0.32,0.13,4,148.18,5,1453.032,0.707566667,0.19586432,26519,0.00217843,61.42,0.25,27.33,12.39811488,37.47,40.24,22.29,0.676909379,0.287109774
95.71078738,3365500,90.065352,3.06324,29.4,2.261616,152.4607431,104.17302,2.9349192,35.49,2.749296,0.21,0.34,0.47,0.2,81,52.88,5,6063.3324,0.895744444,0.79160583,16900,0.00042866,12.76,20.84,57.07,79.26028342,46.87,32.98,20.15,0.745385424,0.220741045
25.71165531,1576500,56.388,1.825752,30.88,1.426464,27.29739616,53.6448,1.862328,28.81,1.408176,0.24,0.36,0.34,0.2,9,2667.32,5,858.0204,0.822458824,0.35322237,7002,0.00045875,81.23,11.81,3.8,13.40044469,49.51,28.08,22.42,0.277597059,0.580013854
8.948109116,1155500,33.3774288,0.7775448,42.93,1.594104,70.73409464,44.886372,1.261872,35.57,2.252472,0.27,0.43,0.54,0.24,15,4.79,4,460.8711,1.174025,0.45848837,20023,0.01152504,3.03,92.77,2.07,11.78899218,54.26,39.13,6.62,0.326815914,0.372068385
23.83572388,7334000,21.93036,1.4532864,15.09,3.526536,267.652187,52.9364448,6.0012072,8.82,9.674352,0.26,0.44,0.37,0.28,75,4.16,6,2832.1488,0.67943,0.54715466,13914,4.24E-05,2.76,36.59,46.1,27.27765935,41.9,26.88,31.22,1.307903628,0.300932317
6.949480985,6865500,19.7290944,0.80341509,24.56,1.514856,34.76643381,22.2232728,2.040636,10.89,2.657856,0.17,0.3,0.25,0.18,172,3.04,6,19918.0206,0.4105,0.782056,42828,0.00187104,4.25,2.23,68.19,7.392242485,46.37,28.58,24.89,0.484657167,0.609131241
12.60097645,3348000,36.886896,0.749808,49.2,1.55448,32.84748916,37.5547128,1.1637264,32.27,1.856232,0.24,0.35,0.43,0.2,3,275.63,4,1054.0215,0.864565517,1.8699228,25204,0.00064433,39.38,10.38,46.2,12.62215741,48.46,27.13,24.42,0.398790994,0.563081548
5.546326861,5570910,15.4582368,1.1119104,13.9,2.106168,26.78769375,33.399984,1.825752,18.29,3.605784,0.14,0.27,0.39,0.12,1,7.05,5,621.5994,0.802681818,2.9355392,21093,0.00016101,5.21,7.62,77.61,6.13489157,55.06,10.98,33.96,0.885130231,0.263709843
450.2371359,7190500,143.0819592,3.892296,36.76,4.63296,1709.696406,184.4902584,7.3066656,25.25,7.449312,0.23,0.5,0.34,0.19,565,43.17,7,26916.471,0.676476923,0.49355784,18879,1.00E-05,8.24,40.58,44.22,246.4254033,47.38,18.19,34.43,0.254721978,0.492333389
3.733003876,4212100,33.0391008,0.431220746,76.62,0.524256,137.2292774,63.1115832,1.4987016,42.11,1.999488,0.28,0.42,0.46,0.21,46,482.5,5,1783.277,0.869418182,4.879404,17784,0.00088235,61.2,15.73,13.93,28.68004892,44.8,41.57,13.62,0.289132711,0.487145033
73.4928873,2483500,61.2044496,2.778252,22.03,3.048,229.3776414,83.1765672,4.5729144,18.19,5.2578,0.27,0.53,0.44,0.19,148,3.97,6,5135.9571,0.94452,0.64210975,9436,1.00E-05,5.46,9.86,0.19,88.41974914,69.8,12.79,17.41,0.727320436,0.311275207
51.01192413,6810000,60.7896168,3.0699456,19.8,3.236976,520.2304064,59.2893912,5.754463044,10.3,7.793736,0.19,0.3,0.49,0.14,282,4.2,6,7278.561,0.62782,0.22862414,27890,1.00E-05,2.44,3.67,79.35,49.23660229,72.38,4.03,23.57,0.651434711,0.35160199
123.7262976,8028500,79.2943296,2.7776424,28.55,5.260848,123.7262976,79.2943296,2.7776424,28.55,5.260848,0.36,0.49,0.45,0.24,351,2.06,6,21417.1182,0.92474,0.33363923,1700,0.00013051,3.19,8.57,1.51,208.3548519,54.76,18.56,26.67,0.893665549,0.229503863
95.31585296,4265000,39.9641568,1.7096232,23.38,2.72796,96.63017727,42.6229272,1.7187672,24.8,2.77368,0.27,0.43,0.5,0.18,3,17.41,5,863.483,0.987033333,0.07154949,10686,0.0028501,8.28,42.12,37.98,19.18112139,49.39,34.05,16.56,0.234074721,0.926404816
16.01821967,5355200,35.0971104,1.3267944,26.45,1.289304,439.5764267,97.9999056,3.4783776,28.17,4.123944,0.19,0.36,0.51,0.15,31,7.41,5,3477.9384,0.723355556,0.08501281,21312,0.00035328,5.39,41.96,38.73,20.93795236,66.05,16.53,17.43,0.295907447,0.473939516
10.02414755,5430175,30.6482496,0.623316,49.17,1.304544,33.08693603,33.7669632,1.2414504,27.2,1.941576,0.2,0.36,0.5,0.13,9,4.6,4,1255.8438,0.7713,0.62953293,24345,5.28E-05,2.63,15.12,55.39,10.79702632,42.89,41.68,15.43,0.359737808,0.686934842
14.25799069,5304500,36.4775496,1.6431768,22.2,0.908304,178.1684624,41.007792,3.10896,13.19,2.94132,0.12,0.2,0.54,0.1,27,2.2,5,4626.3609,0.48345,1.1285328,29905,1.00E-05,3.95,0.69,90.31,14.25201584,48.7,27.65,23.64,0.293034147,0.668923812
4.899995879,5062000,10.306812,1.421892,7.25,1.536192,34.26332921,11.2776,3.84048,2.94,3.934968,0.11,0.17,0.55,0.07,18.8,3.42,5,2539.1259,0.493075,0.14656007,27091,0.00022281,3.06,0.27,93.8,5.424139865,56.73,13.59,29.68,1.119195232,0.316347814
58.57692742,3075070,232.9025568,4.096512,56.85,3.035808,1066.070924,234.0949344,5.468112,42.81,4.760976,0.16,0.4,0.38,0.14,250,141.63,7,13832.3448,0.7872,1.1136689,22162,0.00039029,34.42,53.08,0.89,275.1393191,56.9,19.32,23.78,0.034693414,0.820411198
78.07610312,6887000,79.248,2.578608,30.73,1.344168,495.7747145,90.958416,5.507736,16.51,4.471416,0.18,0.34,0.37,0.15,906,91.63,7,164342.9097,0.56916,0.18890461,30573,1.00E-05,15.24,13.41,33.21,77.29863703,57.52,17.54,24.94,0.29441105,0.599990019
59.43390708,3333050,94.3106064,0.7668768,122.98,1.133856,167.0691259,98.35896,1.511808,65.06,1.914144,0.2,0.38,0.43,0.17,46,43.55,5,4840.5294,0.8184,0.16285382,16355,0.00352803,11.67,28.45,49.09,56.59251432,34.72,50.11,15.17,0.162627179,0.677480475
15.61396902,4195500,34.671,0.8827008,39.28,1.210056,123.4091211,45.5529696,2.3734776,19.19,2.831592,0.16,0.25,0.41,0.13,11,165.42,5,1101.767,0.7561,1.4441123,18083,0.00325475,18.42,8.39,49.18,10.82469184,48.16,9.94,41.91,0.402893093,0.488885408
19.80097617,2087183,36.6531144,1.3941552,26.29,0.65532,105.7310838,43.6223664,3.4603944,12.61,1.146048,0.23,0.36,0.35,0.2,101,101.42,5,1998.2718,0.80095,0.39272428,6078,0.06,17.82,56.43,14.85,20.89071994,31.38,29.05,39.58,0.240354147,0.335176198
18.34928705,14377100,26.54808,1.039368,25.54,1.197864,210.1106634,37.4904,3.233928,11.59,3.9624,0.27,0.27,0.26,0.25,3,1.2,5,990.9747,1.056742857,3.1517358,36408,0.00127037,2.38,30.82,0.07,36.10106128,37.82,19.34,42.85,0.449180651,0.532464949
18.16548269,8173900,24.8162064,1.395984,17.78,3.666744,18.16548269,24.8162064,1.395984,17.78,3.666744,0.26,0.4,0.35,0.4,160,41.46,5,8990.7066,0.493616667,1.806394,7558,0.00049974,18.03,12.9,59.15,43.59507435,47.48,11.78,40.74,1.668616738,0.144235021
45.02371359,5517530,38.9494776,1.8236184,21.36,1.969008,82.68505892,43.7424576,2.3853648,18.34,2.919984,0.17,0.31,0.52,0.14,15,3.78,5,3506.4459,0.840633333,0.26029938,19802,0.00059628,3.73,25.3,40.46,43.34291323,21.79,68.53,9.68,0.429215943,0.705323726
8.774498809,1374701,15.4756104,1.124712,13.76,1.271016,14.73147592,14.43228,1.4545056,9.92,1.377696,0.2,0.5,0.54,0.18,28,304.99,4,210.0951,1.0527,0.4989072,6224,0.0107979,25.08,70.61,1.98,7.31819405,47.56,45.82,6.62,0.317283356,0.450929599
10.8104768,1350101,27.8349456,1.4551152,19.13,3.300984,30.48269647,28.021788,1.7355312,16.15,3.675888,0.27,0.41,0.45,0.23,18,5.63,3,820.7532,0.97146,0.2258193,28369,0.02239422,7.88,56.38,30.07,10.49386665,54.1,19.57,26.33,0.336889207,0.408612269
225.118568,3287500,91.875864,4.102608,22.39,2.807208,3001.580906,194.276472,12.55776,15.47,12.957048,0.27,0.43,0.4,0.22,166,680.23,6,13736.9079,0.8749,3.5406253,14388,4.12E-05,65.69,23.29,6.96,213.2642772,54.14,9.19,36.67,0.017885529,1.167140361
4.856671173,5408000,18.8963808,0.530115814,35.65,0.947928,22.59720363,22.344888,1.463780068,15.27,1.88976,0.28,0.46,0.45,0.19,7,186.9,5,690.1146,0.77385,0.30116066,24105,1.00E-05,29.37,33.99,24.18,5.505040966,47.59,37.04,15.36,0.617586882,0.359927965
